Platform,Year,Genre,Publisher,Global Sales
2,21,12,19,High
1,13,2,21,High
5,23,1,1,High
1,20,1,29,High
3,26,1,4,High
3,18,7,3,High
6,10,3,2,High
17,26,7,20,High
3,20,7,8,High
2,22,8,9,High
9,16,4,2,High
3,22,1,15,High
15,10,11,7,High
3,26,2,10,High
9,16,5,4,High
10,15,8,23,High
5,20,7,1,High
1,20,3,8,High
21,1,5,5,High
16,8,4,65,High
20,1,5,12,High
12,26,8,7,High
17,25,1,20,High
1,14,5,1,High
3,23,10,11,High
6,11,9,5,High
3,22,7,24,High
6,9,2,1,High
7,20,2,1,High
2,19,3,12,High
7,19,2,1,High
2,21,1,10,High
5,22,1,20,High
3,20,5,1,High
17,27,10,15,High
1,16,1,1,High
9,15,7,23,High
5,20,1,11,High
3,20,5,4,High
7,17,4,11,High
5,23,1,1,High
6,9,4,43,High
1,16,3,8,High
5,19,2,1,High
3,23,6,8,High
1,14,7,12,High
2,17,4,7,High
5,18,5,11,High
23,6,10,21,High
9,17,5,2,High
11,16,8,7,High
1,18,7,1,High
1,15,5,10,High
8,12,11,1,High
1,16,2,1,High
3,19,10,6,High
1,16,8,8,High
5,22,2,4,High
3,23,5,35,High
5,25,8,2,High
14,25,2,10,High
10,14,1,2,High
15,10,10,21,High
22,12,2,2,High
10,15,9,1,High
6,12,2,1,High
11,16,5,7,High
5,22,10,6,High
3,25,4,14,High
1,16,7,55,High
2,19,9,4,High
2,22,4,7,High
17,26,1,15,High
7,17,7,1,High
3,20,1,15,High
3,26,4,3,High
8,20,4,2,High
3,26,4,14,High
5,26,1,15,High
6,10,7,24,High
21,1,12,7,High
1,14,2,12,High
6,9,10,17,High
10,15,4,11,High
3,22,5,8,High
6,8,2,1,High
2,23,7,16,High
5,24,1,2,High
6,8,7,151,High
1,14,7,35,High
5,21,3,50,High
5,21,10,3,High
5,21,1,2,High
4,21,3,60,High
1,17,8,2,High
6,11,6,6,High
2,21,11,15,High
20,1,8,2,High
1,14,5,21,High
4,20,3,16,High
4,20,2,4,High
9,16,7,1,High
10,14,4,5,High
3,23,1,1,High
1,18,2,1,High
3,25,1,26,High
1,17,3,8,High
4,19,2,1,High
6,9,7,151,High
16,7,4,43,High
4,22,2,1,High
6,11,4,3,High
17,27,6,14,High
4,18,7,1,High
19,27,8,7,High
10,14,4,11,High
3,24,2,1,High
11,14,1,11,High
5,17,7,1,High
17,27,5,4,High
10,15,8,55,High
1,16,5,12,High
4,20,3,2,High
2,20,6,7,High
3,20,4,9,High
1,17,7,10,High
1,16,4,151,High
5,26,1,4,High
2,20,9,4,High
14,26,1,5,High
22,1,3,7,High
17,27,1,4,High
6,11,1,56,High
5,24,1,6,High
6,11,7,122,High
1,15,1,10,High
12,24,1,7,High
1,13,1,5,High
3,20,1,17,High
6,9,8,5,High
8,17,9,1,High
1,20,1,15,High
6,7,7,1,High
12,24,4,7,High
20,1,5,151,High
5,20,2,10,High
5,23,10,6,High
9,15,2,2,High
21,1,5,7,High
17,27,4,35,High
4,20,2,26,High
1,14,4,12,High
4,19,2,10,High
11,15,8,9,High
1,16,1,8,High
6,6,10,8,High
12,28,1,69,High
2,20,1,2,High
2,17,9,12,High
8,22,2,9,High
6,10,12,6,High
2,19,9,14,High
19,26,1,7,High
3,18,7,1,High
8,15,2,17,High
6,10,2,24,High
2,19,1,6,High
6,10,3,106,High
5,24,1,15,High
4,19,2,151,High
3,20,5,8,High
6,12,2,1,High
1,20,1,29,High
3,19,5,4,High
21,1,4,3,High
21,1,4,3,High
6,8,2,97,High
3,25,10,15,High
11,17,4,7,High
1,18,5,1,High
8,14,11,12,High
1,15,1,17,High
1,16,1,4,High
6,10,7,1,High
1,17,5,8,High
1,13,4,37,High
2,19,1,2,High
3,23,4,3,High
2,19,7,7,High
3,21,1,2,High
7,21,1,4,High
6,9,8,46,High
17,27,4,3,High
1,12,1,3,High
1,20,10,6,High
22,4,12,7,High
9,17,1,2,High
4,19,1,22,High
1,13,8,5,High
3,22,2,1,High
9,16,1,20,High
9,14,8,81,High
1,16,7,12,High
6,15,3,8,High
8,26,9,41,High
5,20,3,2,High
3,19,5,1,High
22,12,12,7,High
10,15,8,6,High
6,10,7,2,High
21,1,8,5,High
10,16,8,7,High
3,21,1,9,High
10,15,12,7,High
7,17,5,29,High
14,28,2,1,High
4,20,12,1,High
8,27,4,35,High
4,19,9,1,High
3,24,1,15,High
3,22,10,3,High
11,16,2,7,High
6,9,12,8,High
22,9,3,7,High
22,11,3,7,High
21,1,12,3,High
1,18,6,49,High
3,23,7,24,High
7,18,7,6,High
6,9,2,1,High
6,9,4,43,High
10,14,4,7,High
6,8,9,151,High
9,13,5,10,High
6,10,10,1,High
1,14,2,9,High
12,23,10,11,High
1,18,7,6,High
9,13,3,20,High
9,16,5,2,High
7,22,2,1,High
1,14,8,8,High
2,21,1,2,High
16,4,8,11,High
6,13,4,65,High
6,11,1,29,High
6,12,1,37,High
11,15,7,1,High
6,9,7,1,High
7,18,2,1,High
7,17,2,5,High
1,14,1,151,High
3,23,1,29,High
1,16,7,54,High
11,16,11,7,High
4,27,3,4,High
4,20,3,16,High
17,27,5,1,High
14,27,2,10,High
16,5,10,3,High
21,1,5,5,High
21,1,8,5,High
23,11,2,9,High
22,1,5,7,High
9,15,1,12,High
1,13,2,1,High
2,18,12,7,High
4,21,6,7,High
3,24,1,3,High
3,25,2,10,High
7,18,1,5,High
6,9,9,1,High
19,26,12,7,High
7,19,10,6,High
10,15,7,6,High
4,20,2,5,High
10,14,8,6,High
12,24,2,9,High
1,18,1,23,High
15,10,2,7,High
21,2,8,11,High
6,11,7,4,High
17,25,2,1,High
11,14,1,2,High
10,16,4,7,High
14,28,2,10,High
12,27,4,7,High
5,24,3,4,High
6,11,6,5,High
20,1,7,12,High
3,24,1,11,High
7,20,1,29,High
21,1,2,3,High
23,11,6,9,High
22,12,2,7,High
10,13,2,2,High
3,23,10,6,High
3,21,10,6,High
2,23,11,133,High
3,18,8,9,High
16,3,8,11,High
8,20,11,1,High
6,8,9,1,High
5,23,2,4,High
3,20,5,1,High
1,17,5,2,High
1,14,8,1,High
4,20,8,7,High
2,19,8,9,High
5,24,1,1,High
21,2,8,11,High
14,28,8,8,High
15,9,1,115,High
16,5,4,43,High
1,15,2,27,High
6,10,2,122,High
6,8,7,8,High
9,15,5,1,High
8,24,2,9,High
6,8,7,61,High
5,20,8,1,High
17,27,5,2,High
10,16,12,7,High
3,20,1,2,High
4,21,2,1,High
8,22,4,35,High
13,24,7,1,High
7,19,4,14,High
1,18,7,10,High
1,16,5,4,High
3,19,3,8,High
6,9,10,8,High
2,23,1,29,High
1,13,7,1,High
15,11,5,7,High
16,5,8,11,High
10,14,4,5,High
18,7,7,9,High
6,9,7,17,High
7,19,5,1,High
5,22,5,96,High
3,23,3,4,High
9,17,1,17,High
7,21,2,1,High
5,26,5,1,High
8,20,9,9,High
3,23,9,5,High
1,13,1,18,High
3,19,1,17,High
1,16,5,44,High
20,1,3,2,High
3,22,1,10,High
4,21,8,9,High
8,19,5,2,High
22,2,12,7,High
16,7,2,86,High
21,1,1,32,High
2,20,3,16,High
3,23,8,8,High
11,15,3,7,High
3,23,10,1,High
16,5,4,65,High
1,15,8,6,High
6,10,5,89,High
6,9,12,151,High
12,23,1,7,High
6,12,1,10,High
1,15,1,2,High
1,17,1,8,High
6,10,4,43,High
3,19,2,8,High
1,17,9,5,High
3,20,8,1,High
4,21,8,4,High
15,10,5,21,High
21,1,1,11,High
16,2,9,7,High
23,12,1,17,High
22,3,7,7,High
9,15,1,1,High
10,17,1,17,High
1,17,4,10,High
5,21,3,2,High
1,13,9,12,High
11,16,7,1,High
9,14,9,20,High
3,22,7,8,High
12,23,1,29,High
6,11,2,86,High
10,18,7,6,High
12,24,4,7,High
9,16,5,4,High
14,26,2,10,High
21,1,8,7,High
6,10,3,8,High
5,25,2,10,High
14,26,5,9,High
3,21,1,9,High
10,17,4,7,High
3,21,3,50,High
5,23,1,1,High
20,1,5,12,High
1,13,7,2,High
15,8,9,7,High
5,22,5,20,High
3,25,4,14,High
3,22,1,5,High
5,23,3,4,High
5,26,1,16,High
7,17,5,8,High
9,17,5,2,High
21,4,12,7,High
1,21,3,2,High
8,19,2,151,High
9,16,1,2,High
9,15,5,20,High
14,27,1,15,High
1,19,1,2,High
3,20,7,24,High
1,19,3,151,High
17,26,5,20,High
9,17,1,4,High
21,1,8,7,High
6,7,4,8,High
23,6,2,21,High
4,19,7,1,High
19,25,11,7,High
6,11,4,43,High
7,16,12,4,High
3,22,1,16,High
3,21,3,2,High
20,1,5,2,High
5,19,5,1,High
12,27,1,7,High
20,1,8,12,High
6,9,2,1,High
3,24,1,15,High
2,19,9,4,High
3,22,10,6,High
22,11,11,5,High
21,1,12,32,High
22,1,4,43,High
21,1,4,3,High
15,10,7,7,High
21,1,8,7,High
4,20,5,1,High
1,13,2,1,High
1,18,3,8,High
1,18,3,8,High
11,15,4,7,High
7,17,4,2,High
6,10,4,8,High
3,25,4,14,High
7,20,1,29,High
2,20,9,4,High
7,19,1,1,High
1,18,6,9,High
5,21,2,1,High
10,15,4,12,High
3,19,10,9,High
23,12,2,9,High
6,10,9,5,High
7,17,3,8,High
2,18,1,29,High
9,15,2,1,High
8,21,11,9,High
1,18,1,1,High
4,21,2,1,High
1,14,5,29,High
6,9,9,90,High
3,22,1,1,High
2,22,7,9,High
3,24,1,2,High
4,19,6,7,High
6,10,2,18,High
5,22,7,9,High
1,15,7,1,High
3,20,1,4,High
1,14,8,6,High
8,27,1,10,High
4,21,2,6,High
1,14,2,151,High
2,21,6,1,High
4,21,1,11,High
5,24,1,1,High
7,21,1,10,High
4,22,2,1,High
3,19,5,1,High
20,1,8,12,High
5,20,1,17,High
1,16,5,4,High
3,23,7,24,High
19,25,8,7,High
2,20,9,1,High
6,10,2,18,High
10,15,10,12,High
10,14,8,4,High
11,17,5,7,High
3,20,10,3,High
5,23,10,11,High
5,25,2,1,High
6,11,3,8,High
1,18,5,2,High
2,20,9,4,High
5,22,1,10,High
5,20,1,10,High
18,6,10,9,High
8,11,2,17,High
1,21,10,6,High
5,19,2,5,High
2,17,8,7,High
6,9,2,1,High
1,17,10,3,High
3,25,8,2,High
3,24,7,24,High
7,17,2,8,High
4,23,1,16,High
6,7,7,8,High
5,23,1,16,High
6,11,7,1,High
6,10,2,1,High
1,18,10,18,High
5,22,5,9,High
1,14,7,1,High
2,20,3,105,High
5,22,1,6,High
3,19,7,24,High
2,19,5,2,High
6,10,3,22,High
4,20,2,9,High
1,17,2,1,High
3,24,1,14,High
5,20,5,1,High
6,11,11,151,High
1,15,1,81,High
3,20,1,2,High
15,10,2,18,High
15,9,2,21,High
5,21,3,2,High
2,19,8,10,High
8,13,4,23,High
14,28,10,3,High
10,16,1,2,High
3,19,2,9,High
1,14,7,118,High
3,19,9,8,High
2,19,6,11,High
5,26,1,4,High
20,1,5,151,High
7,18,5,8,High
4,26,1,2,High
3,22,5,9,High
20,1,3,12,High
4,22,3,4,High
21,1,8,32,High
6,8,4,8,High
21,1,10,3,High
16,8,2,86,High
3,24,1,6,High
1,14,2,9,High
14,27,10,3,High
9,13,7,1,High
6,12,2,21,High
2,19,9,4,High
5,21,10,6,High
9,17,7,20,High
5,18,8,9,High
4,21,6,1,High
6,10,9,8,High
2,24,4,7,High
5,19,1,1,High
4,20,1,15,High
1,15,2,1,High
4,19,10,12,High
2,22,1,16,High
6,9,4,3,High
6,12,7,21,High
2,21,6,16,High
6,8,1,37,High
11,15,10,7,High
1,18,9,5,High
5,23,5,35,High
10,13,7,7,High
15,9,12,32,High
6,10,7,21,High
5,21,1,2,High
14,27,7,151,High
9,17,7,1,High
2,23,8,7,High
17,25,1,15,High
2,22,9,2,High
3,19,5,4,High
7,21,7,8,High
7,17,7,8,High
14,26,2,1,High
1,17,7,6,High
3,20,8,9,High
4,19,2,1,High
3,23,8,4,High
4,24,1,16,High
1,15,2,1,High
21,1,12,32,High
4,19,1,1,High
8,8,1,17,High
4,20,3,50,High
6,10,10,37,High
5,23,5,1,High
4,19,2,1,High
4,19,10,94,High
5,19,5,4,High
19,24,1,4,High
11,16,8,2,High
2,19,9,4,High
3,22,4,3,High
16,5,1,11,High
4,20,8,6,High
6,9,1,1,High
5,19,9,12,High
9,18,2,1,High
3,26,1,16,High
1,16,1,1,High
6,10,12,106,High
19,26,1,7,High
5,20,1,4,High
7,22,1,8,High
12,23,8,9,High
5,20,1,13,High
16,7,2,21,High
8,15,2,17,High
4,22,3,2,High
2,18,3,9,High
6,9,9,13,High
3,26,1,15,High
3,21,7,24,High
14,26,8,4,High
4,21,5,1,High
1,15,7,44,High
6,9,4,11,High
5,20,2,5,High
1,12,10,13,High
21,1,5,11,High
15,12,7,7,High
21,3,2,7,High
22,9,3,7,High
1,16,3,140,High
9,15,10,3,High
3,20,5,4,High
5,24,1,6,High
5,18,2,5,High
6,7,7,1,High
6,12,2,8,High
13,25,5,114,High
6,8,2,1,High
1,14,1,13,High
2,17,11,6,High
3,25,3,4,High
3,25,1,1,High
4,22,3,6,High
3,25,1,16,High
5,23,4,3,High
2,20,12,4,High
6,12,3,8,High
5,25,1,1,High
2,17,6,11,High
9,12,2,20,High
11,15,7,23,High
2,20,9,1,High
5,25,1,4,High
7,18,9,3,High
5,23,2,1,High
3,23,1,16,High
4,21,3,2,High
4,21,7,6,High
6,10,8,46,High
3,21,9,8,High
4,21,1,15,High
7,20,7,10,High
1,12,1,8,High
3,20,3,2,High
4,19,10,6,High
4,21,2,1,High
11,17,8,9,High
8,24,9,41,High
8,20,4,35,High
2,18,7,6,High
7,20,2,5,High
8,24,5,4,High
4,22,4,7,High
5,25,3,4,High
10,17,3,7,High
3,22,7,9,High
21,5,12,7,High
15,10,7,1,High
2,22,4,14,High
3,26,4,4,High
3,23,7,4,High
3,24,5,19,High
5,26,5,4,High
8,17,1,10,High
3,25,1,4,High
3,25,1,5,High
5,27,2,1,High
1,21,2,1,High
5,21,1,1,High
2,18,9,3,High
14,27,4,14,High
3,19,2,1,High
4,20,8,6,High
9,17,2,1,High
8,24,4,1,High
5,21,2,10,High
10,15,11,7,High
5,23,1,2,High
4,22,2,16,High
1,15,2,1,High
1,19,1,10,High
5,27,2,10,High
9,16,2,1,High
4,24,1,15,High
16,4,4,43,High
20,1,8,12,High
11,18,1,29,High
13,25,4,14,High
6,12,5,1,High
2,17,9,1,High
1,14,4,8,High
6,11,3,8,High
3,24,1,8,High
6,11,9,5,High
2,23,3,6,High
4,24,4,14,High
2,23,1,16,High
7,18,6,8,High
15,8,10,46,High
21,1,5,32,High
5,20,8,9,High
3,22,5,11,High
1,12,2,1,High
12,24,4,14,High
2,20,2,4,High
3,24,5,4,High
2,18,1,11,High
1,14,8,8,High
9,14,10,18,High
8,23,1,3,High
12,23,9,7,High
3,25,10,3,High
5,27,1,15,High
9,16,2,52,High
1,16,3,118,High
1,17,1,4,High
11,15,8,6,High
5,26,4,4,High
2,20,1,98,High
3,20,3,8,High
4,23,7,16,High
6,8,4,8,High
1,12,11,1,High
10,15,3,5,High
6,11,2,1,High
3,21,1,1,High
3,23,1,2,High
4,21,3,2,High
14,27,5,10,High
3,20,10,6,High
5,22,5,1,High
4,21,2,2,High
5,26,1,15,High
4,23,3,7,High
1,16,5,8,High
3,23,1,14,High
1,15,7,24,High
12,23,5,7,High
11,16,8,6,High
5,25,3,4,High
6,8,3,46,High
4,18,7,6,High
8,24,1,4,High
1,15,1,5,High
12,24,2,7,High
5,24,1,3,High
5,21,1,9,High
1,17,5,6,High
9,17,2,1,High
6,11,4,43,High
5,21,2,1,High
6,11,2,8,High
19,28,1,7,High
1,18,1,10,High
9,15,1,4,High
7,20,4,9,High
1,15,2,8,High
1,18,2,8,High
1,14,2,1,High
5,21,5,24,High
4,22,2,10,High
3,21,3,8,High
9,14,2,2,High
8,24,5,10,High
4,21,2,1,High
3,20,4,8,High
3,24,2,1,High
4,20,7,9,High
3,27,1,15,High
2,19,9,62,High
10,16,7,6,High
20,1,1,151,High
21,3,8,11,High
21,1,8,5,High
15,11,8,2,High
1,19,2,8,High
5,26,1,2,High
11,18,7,6,High
3,20,5,4,High
2,22,4,69,High
19,28,10,3,High
6,11,7,4,High
1,15,1,5,High
1,13,9,95,High
5,18,4,20,High
6,12,1,1,High
5,22,2,1,High
6,9,2,1,High
5,24,2,1,High
3,22,2,1,High
7,18,1,6,High
5,20,10,6,High
5,22,1,1,High
5,23,3,2,High
6,8,2,21,High
4,20,1,2,High
15,11,10,1,High
21,1,8,7,High
8,20,6,4,High
12,25,6,7,High
5,25,5,1,High
14,26,1,15,High
3,23,1,13,High
3,26,1,35,High
3,24,2,8,High
11,18,7,9,High
1,15,7,44,High
6,8,10,8,High
5,19,4,20,High
14,27,2,8,High
3,21,5,24,High
3,23,5,6,High
4,19,2,35,High
1,14,2,2,High
3,21,1,4,High
12,24,1,138,High
5,20,11,4,High
1,14,2,1,High
1,15,7,151,High
3,21,1,2,High
6,12,7,24,High
15,10,8,106,High
3,21,7,6,High
5,27,6,151,High
5,21,4,2,High
2,20,5,2,High
16,6,9,32,High
9,16,3,9,High
3,21,3,2,High
17,26,4,1,High
3,19,1,1,High
1,14,2,1,High
16,8,7,86,High
1,16,2,8,High
3,23,5,8,High
1,17,7,1,High
3,20,3,8,High
4,20,2,12,High
6,7,7,61,High
2,20,12,18,High
3,25,5,1,High
6,11,1,122,High
1,18,2,8,High
9,15,8,9,High
7,21,5,8,High
3,23,2,1,High
2,20,1,29,High
15,10,2,1,High
1,19,8,2,High
9,14,5,1,High
4,20,3,9,High
8,26,4,35,High
3,20,7,16,High
4,20,2,1,High
2,20,4,7,High
3,24,1,8,High
9,16,4,2,High
9,16,2,1,High
1,15,2,1,High
5,22,2,6,High
10,17,8,2,High
3,21,5,4,High
7,18,5,8,High
4,19,2,1,High
14,27,1,15,High
10,13,8,5,High
2,20,4,9,High
1,17,2,1,High
10,16,6,7,High
3,24,8,8,High
10,16,11,7,High
22,13,11,7,High
11,15,1,6,High
4,20,6,4,High
6,9,9,8,High
4,21,7,24,High
1,13,2,9,High
14,28,2,1,High
7,23,10,14,High
12,25,1,15,High
5,22,7,24,High
4,18,7,4,High
8,21,5,2,High
19,25,2,7,High
5,24,4,1,High
4,23,5,2,High
6,12,2,8,High
1,18,3,8,High
16,7,4,43,High
6,8,8,11,High
5,22,10,6,High
5,24,1,14,High
8,20,1,10,High
2,20,3,151,High
5,23,3,4,High
4,21,1,12,High
5,22,3,50,High
12,24,1,11,High
1,17,1,10,High
1,19,3,8,High
4,21,9,7,High
6,8,5,151,High
17,27,1,14,High
7,16,11,5,High
4,20,9,19,High
3,24,10,3,High
1,16,2,52,High
5,20,7,24,High
7,21,4,9,High
9,15,9,20,High
6,13,5,151,High
6,7,8,151,High
17,25,2,10,High
5,19,7,24,High
16,6,2,86,High
4,22,2,4,High
5,21,5,6,High
9,15,5,4,High
3,20,5,1,High
6,9,7,40,High
1,20,4,14,High
4,22,12,6,High
3,24,1,1,High
3,24,4,1,High
6,8,2,8,High
3,20,2,9,High
4,21,5,9,High
1,18,2,2,High
14,25,10,15,High
6,10,2,1,High
7,20,3,8,High
5,20,5,4,High
1,17,10,1,High
2,21,3,16,High
2,21,1,15,High
9,14,5,102,High
1,14,2,1,High
6,12,4,34,High
7,18,12,8,High
1,19,1,13,High
5,22,3,2,High
20,1,3,151,High
3,24,4,3,High
1,19,3,8,High
12,27,1,151,High
4,19,1,17,High
7,18,2,5,High
3,24,1,6,High
3,21,1,8,High
2,19,4,14,High
1,14,10,151,High
12,27,4,14,High
6,13,7,44,High
15,9,2,1,High
6,10,2,8,High
3,20,10,12,High
2,20,8,7,High
5,22,2,1,High
1,15,1,13,High
3,21,1,120,High
5,26,7,20,High
3,21,2,1,High
2,19,2,1,High
6,11,1,56,High
4,21,7,1,High
4,20,2,1,High
5,19,2,10,High
17,28,1,4,High
6,8,10,37,High
9,16,2,1,High
3,22,5,1,High
4,19,9,4,High
21,1,8,5,High
2,19,1,1,High
6,9,1,46,High
7,17,7,1,High
3,26,2,10,High
17,28,5,2,High
1,19,1,6,High
6,7,2,8,High
1,14,7,21,High
12,28,1,7,High
1,12,10,37,High
4,22,3,5,High
5,24,5,19,High
14,26,1,14,High
11,16,1,2,High
2,22,4,7,High
3,22,2,1,High
3,24,1,11,High
14,28,1,8,High
3,21,2,10,High
19,27,4,7,High
2,20,9,4,High
11,16,1,6,High
3,22,2,1,High
3,23,1,1,High
1,15,7,21,High
4,19,9,31,High
21,1,4,43,High
3,24,10,11,High
6,13,2,6,High
5,23,5,10,High
1,14,7,44,High
14,27,5,10,High
1,17,4,8,High
1,16,2,9,High
10,16,6,7,High
13,26,2,1,High
3,19,5,3,High
1,19,1,22,High
5,25,7,1,High
6,11,12,12,High
4,20,10,6,High
6,11,9,8,High
1,12,1,6,High
2,20,11,4,High
10,16,1,16,High
13,26,5,10,High
1,12,2,1,High
9,15,5,20,High
5,24,3,20,High
22,12,3,5,High
6,9,6,11,High
3,23,2,1,High
1,17,8,8,High
4,20,3,4,High
5,20,11,10,High
2,19,12,146,High
3,24,1,2,High
3,22,10,3,High
6,10,8,8,High
6,8,6,64,High
4,21,2,32,High
9,14,5,1,High
17,28,2,1,High
7,17,2,2,High
11,13,2,2,High
1,18,4,2,High
4,21,1,29,High
5,22,3,2,High
14,28,10,11,High
9,14,7,1,High
21,1,12,7,High
15,8,10,7,High
9,13,2,20,High
20,1,1,151,High
7,17,6,8,High
3,25,1,11,High
12,23,4,3,High
1,14,8,6,High
3,22,3,2,High
4,22,3,1,High
3,27,2,1,High
5,19,5,18,High
2,20,9,4,High
1,20,4,36,High
3,20,3,8,High
14,25,2,1,High
3,24,1,8,High
22,12,4,65,High
2,18,1,16,High
1,12,10,18,High
16,6,6,92,High
7,19,3,8,High
6,12,4,3,High
16,6,12,32,High
6,12,7,1,High
4,22,2,1,High
11,16,1,7,High
6,11,2,5,High
14,27,3,2,High
6,11,4,65,High
5,21,2,5,High
15,11,1,56,High
21,1,8,11,High
1,16,5,4,High
3,26,1,15,High
16,6,4,7,High
5,21,7,24,High
12,24,12,69,High
6,10,12,12,High
17,27,1,15,High
3,21,2,1,High
4,20,1,98,High
6,10,2,5,High
1,19,4,14,High
1,17,9,1,High
5,21,3,2,High
3,25,2,1,High
4,21,1,9,High
5,23,10,1,High
6,12,3,17,High
1,17,1,9,High
11,15,9,29,High
4,23,3,4,High
6,9,7,1,High
1,16,5,17,High
7,18,9,1,High
6,11,4,151,High
5,25,5,9,High
7,21,2,5,High
5,24,1,2,High
5,22,7,9,High
3,23,5,2,High
3,27,2,10,High
4,20,2,6,High
7,19,9,1,High
9,16,1,4,High
5,24,4,11,High
5,24,1,6,High
3,25,1,11,High
2,19,3,4,High
6,12,11,33,High
11,14,7,1,High
4,22,1,29,High
5,21,3,2,High
19,25,2,7,High
1,14,4,3,High
16,5,2,7,High
3,23,5,96,High
5,21,1,1,High
7,22,2,5,High
20,1,1,151,High
1,18,10,12,High
3,24,6,151,High
5,23,8,4,High
1,20,3,2,High
6,6,7,8,High
2,19,4,14,High
11,15,4,4,High
6,9,9,142,High
7,21,11,8,High
6,13,7,10,High
3,21,2,1,High
2,20,1,29,High
15,11,10,1,High
21,4,8,11,High
5,21,4,14,High
1,19,9,5,High
1,12,9,4,High
12,26,4,14,High
4,19,5,9,High
5,25,1,26,High
2,19,1,6,High
15,10,2,7,High
4,23,2,1,High
5,20,4,20,High
3,20,11,10,High
1,19,2,1,High
9,15,2,1,High
2,20,2,7,High
5,22,10,3,High
4,23,1,7,High
12,25,12,7,High
5,18,1,4,High
20,1,5,12,High
5,20,3,20,High
10,14,8,23,High
2,18,5,7,High
8,4,6,37,High
6,6,5,40,High
1,19,3,8,High
2,21,12,4,High
2,20,6,6,High
4,21,3,59,High
6,11,10,11,High
3,24,1,8,High
6,9,11,1,High
2,22,12,7,High
14,27,2,5,High
7,18,11,6,High
7,21,5,29,High
5,23,2,6,High
5,24,1,11,High
1,18,2,10,High
7,20,7,1,High
5,22,1,16,High
16,5,4,92,High
20,1,12,12,High
11,14,5,1,High
5,20,8,20,High
6,10,2,8,High
5,21,1,4,High
4,21,1,1,High
4,21,3,2,High
5,17,5,20,High
20,1,5,12,High
6,8,7,1,High
6,12,3,64,High
17,25,2,1,High
20,1,1,151,High
7,20,7,1,High
3,23,5,10,High
13,26,4,8,High
1,17,10,1,High
20,1,10,2,High
6,11,7,1,High
3,21,10,3,High
20,1,1,12,High
15,13,8,6,High
22,11,4,65,High
10,14,1,6,High
2,20,9,130,High
2,24,1,15,High
7,17,1,8,High
1,15,5,102,High
1,13,8,11,High
2,16,7,7,High
10,17,8,7,High
1,14,2,21,High
1,14,4,12,High
1,15,2,67,High
1,20,8,9,High
6,8,7,61,High
3,26,5,1,High
4,22,6,4,High
12,23,9,1,High
9,16,7,12,High
1,17,1,29,High
1,15,10,151,High
6,7,10,37,High
13,24,10,15,High
6,10,2,5,High
5,22,5,11,High
3,24,10,3,High
8,23,5,151,High
2,17,3,9,High
14,26,2,5,High
4,21,12,6,High
3,21,1,1,High
21,1,4,43,High
15,13,2,2,High
1,14,3,3,High
10,17,4,11,High
1,16,5,8,High
1,22,2,1,High
4,21,2,151,High
5,19,5,17,High
8,23,1,4,High
9,16,10,18,High
2,21,6,11,High
10,16,6,16,High
4,26,2,1,High
1,14,10,11,High
7,21,7,1,High
3,19,5,17,High
5,26,4,3,High
1,17,1,2,High
1,13,10,21,High
5,18,2,10,High
4,22,3,1,High
3,18,1,8,High
4,20,9,31,High
22,3,4,43,High
8,25,11,9,High
17,27,3,20,High
2,19,4,16,High
1,20,8,6,High
7,20,10,6,High
3,21,3,2,High
6,12,8,11,High
13,25,6,114,High
3,22,3,2,High
3,21,1,1,High
4,21,10,6,High
5,20,1,151,High
3,24,1,2,High
1,16,1,2,High
15,9,7,46,High
5,24,1,2,High
1,13,5,5,High
3,21,5,6,High
6,9,10,37,High
7,17,2,1,High
7,17,5,5,High
9,16,2,2,High
5,20,4,12,High
3,21,1,2,High
2,20,1,2,High
3,22,7,16,High
1,13,10,11,High
1,18,2,1,High
19,26,3,4,High
5,26,5,10,High
3,26,8,8,High
3,21,4,2,High
2,20,2,9,High
5,24,6,151,High
3,23,1,3,High
2,18,10,7,High
1,13,3,8,High
3,22,4,9,High
1,13,7,21,High
7,19,5,4,High
5,23,4,14,High
12,24,1,15,High
7,18,10,18,High
12,27,4,7,High
10,13,3,5,High
3,23,5,35,High
19,25,1,15,High
3,22,7,2,High
4,19,3,12,High
9,17,7,10,High
8,23,1,1,High
10,14,1,1,High
1,13,2,1,High
4,21,1,2,High
6,11,7,8,High
3,24,10,3,High
9,14,5,12,High
3,19,1,16,High
3,19,2,1,High
3,24,10,36,High
10,15,4,7,High
2,19,9,31,High
3,22,4,14,High
2,19,9,1,High
6,9,2,1,High
16,5,10,3,High
10,16,8,7,High
8,25,5,2,High
22,3,12,7,High
15,10,10,46,High
5,23,7,24,High
4,21,2,1,High
2,17,8,7,High
6,11,8,151,High
2,19,3,7,High
9,13,8,12,High
20,1,5,12,High
5,22,2,1,High
8,26,4,1,High
2,21,6,2,High
5,23,7,24,High
5,18,2,1,High
4,23,3,7,High
9,16,11,6,High
1,16,12,3,High
10,15,1,12,High
3,24,1,8,High
4,21,1,4,High
1,13,2,24,High
5,21,7,6,High
2,20,9,4,High
5,24,2,1,High
12,24,9,7,High
11,14,5,1,High
8,24,11,10,High
2,21,8,4,High
10,17,1,4,High
1,17,1,2,High
4,24,1,1,High
14,26,4,14,High
6,10,11,3,High
6,8,5,46,High
1,19,2,1,High
9,14,5,1,High
1,18,2,1,High
6,11,7,12,High
10,17,1,9,High
