Platform,Year,Genre,Publisher,Global Sales
2,21,4,7,1.58
10,14,8,23,1.58
1,21,2,5,1.57
1,13,2,1,1.57
1,14,5,151,1.57
11,17,3,7,1.57
3,24,2,5,1.56
1,12,7,10,1.56
1,18,10,1,1.56
21,1,8,7,1.56
6,7,1,8,1.56
14,28,4,3,1.56
16,2,1,11,1.56
22,13,4,65,1.56
10,15,3,7,1.56
14,25,1,15,1.56
5,22,1,10,1.55
3,24,1,35,1.55
1,14,7,12,1.55
9,15,5,4,1.55
4,20,2,12,1.55
3,22,5,10,1.55
15,12,1,1,1.55
6,13,1,2,1.55
17,26,1,4,1.55
3,22,1,29,1.55
3,23,4,3,1.55
8,11,11,151,1.55
2,23,11,15,1.55
19,27,3,7,1.55
17,25,1,20,1.54
4,19,1,11,1.54
12,27,4,7,1.54
1,12,4,8,1.54
8,15,11,2,1.54
5,18,5,4,1.54
2,20,6,16,1.54
1,17,2,1,1.54
6,8,5,151,1.54
8,24,5,2,1.53
3,21,10,1,1.53
4,20,9,1,1.53
2,19,1,1,1.53
16,6,10,21,1.53
6,10,2,122,1.53
4,21,5,2,1.53
17,28,2,1,1.53
11,15,2,7,1.53
6,9,2,1,1.53
19,26,8,7,1.52
5,23,5,1,1.52
7,19,7,9,1.52
6,9,10,1,1.52
1,14,2,1,1.52
6,8,7,1,1.52
21,1,7,7,1.52
21,1,5,3,1.52
6,10,7,1,1.52
6,10,2,1,1.52
3,22,1,10,1.52
3,18,5,2,1.52
11,14,12,12,1.52
1,14,1,3,1.51
17,26,2,1,1.51
4,22,7,9,1.51
5,23,1,29,1.51
8,23,2,9,1.51
12,25,4,129,1.51
21,1,1,11,1.51
6,13,10,1,1.51
6,9,2,1,1.51
1,19,1,1,1.51
6,9,3,106,1.51
11,15,10,3,1.5
3,23,5,8,1.5
1,12,7,34,1.5
8,22,4,14,1.5
6,10,2,18,1.5
1,14,5,6,1.5
2,22,12,15,1.5
1,12,2,1,1.5
15,12,10,6,1.5
21,1,8,7,1.5
23,5,8,9,1.5
21,1,8,32,1.5
5,22,1,11,1.5
3,20,3,50,1.5
6,10,1,3,1.5
4,21,3,16,1.49
11,15,4,7,1.49
9,14,5,1,1.49
1,20,2,1,1.49
2,20,6,6,1.49
15,12,8,7,1.49
1,18,3,8,1.49
5,20,1,2,1.49
4,22,9,1,1.49
4,21,2,7,1.48
2,18,6,6,1.48
1,18,5,14,1.48
21,2,2,7,1.48
15,11,10,6,1.48
22,9,8,7,1.48
3,23,4,1,1.48
1,17,2,10,1.48
1,16,10,1,1.48
9,16,1,4,1.48
2,19,9,4,1.47
13,24,1,4,1.47
3,20,10,4,1.47
15,11,1,7,1.47
10,15,8,6,1.47
5,18,10,1,1.47
3,25,1,5,1.47
2,20,4,14,1.47
5,22,1,29,1.47
4,20,5,9,1.47
2,19,6,16,1.47
13,24,8,8,1.47
6,10,4,43,1.46
10,16,8,6,1.46
5,24,5,4,1.46
5,20,5,1,1.46
1,15,3,18,1.46
2,20,8,6,1.46
5,23,5,6,1.46
11,13,12,12,1.46
20,1,8,151,1.46
6,10,10,46,1.46
11,17,2,7,1.46
3,24,4,1,1.46
4,24,1,15,1.46
3,24,1,1,1.46
6,10,10,6,1.46
7,18,10,9,1.46
12,25,8,7,1.46
1,16,1,11,1.45
5,25,4,2,1.45
17,27,1,15,1.45
3,20,5,10,1.45
1,16,5,10,1.45
8,23,11,4,1.45
1,15,1,11,1.45
4,19,3,1,1.45
22,8,9,3,1.45
21,1,3,7,1.45
16,5,10,3,1.45
22,9,9,3,1.45
15,11,3,3,1.45
4,20,12,1,1.45
2,22,4,14,1.45
1,17,2,2,1.45
2,19,3,4,1.45
2,19,3,31,1.44
1,19,3,8,1.44
7,18,7,9,1.44
8,25,9,1,1.44
16,8,8,7,1.44
3,26,5,4,1.44
5,19,10,6,1.44
5,22,7,20,1.44
4,18,3,4,1.44
3,25,7,1,1.44
1,16,2,1,1.44
3,23,5,1,1.44
1,14,2,1,1.44
6,11,1,106,1.43
5,25,1,16,1.43
4,21,1,2,1.43
5,21,3,9,1.43
4,20,2,1,1.43
22,1,8,11,1.43
10,16,8,7,1.43
6,11,2,1,1.43
12,25,4,14,1.42
1,14,2,2,1.42
3,22,10,6,1.42
1,17,2,1,1.42
10,16,1,7,1.42
1,16,2,1,1.42
5,23,8,9,1.42
16,6,1,7,1.42
21,1,2,3,1.42
5,20,1,1,1.42
11,14,1,11,1.42
2,21,4,7,1.42
14,26,1,14,1.41
7,18,1,29,1.41
4,22,1,16,1.41
5,21,10,1,1.41
11,17,1,17,1.41
5,25,10,15,1.41
3,26,2,1,1.41
23,6,8,37,1.41
7,16,7,8,1.41
4,22,1,7,1.41
6,11,10,1,1.41
1,15,7,8,1.41
1,13,7,8,1.41
1,16,7,1,1.41
4,22,5,2,1.4
9,14,1,2,1.4
1,20,7,1,1.4
6,8,2,8,1.4
3,20,1,4,1.4
10,16,8,6,1.4
21,2,4,43,1.4
8,25,5,1,1.4
1,14,7,24,1.4
6,13,2,1,1.39
14,28,5,35,1.39
2,19,4,14,1.39
2,21,1,2,1.39
3,23,5,14,1.39
16,6,2,21,1.39
21,3,1,5,1.39
1,17,1,13,1.39
4,19,1,16,1.39
3,24,1,6,1.39
5,23,5,14,1.39
9,15,1,2,1.38
7,17,9,1,1.38
15,12,4,7,1.38
12,24,4,7,1.38
5,26,5,1,1.38
6,10,5,10,1.38
13,24,4,36,1.38
3,22,1,11,1.38
4,21,3,1,1.38
4,19,6,16,1.38
2,21,12,19,1.38
1,13,2,21,1.38
5,23,1,1,1.38
1,20,1,29,1.37
3,26,1,4,1.37
3,18,7,3,1.37
6,10,3,2,1.37
17,26,7,20,1.37
3,20,7,8,1.37
2,22,8,9,1.37
9,16,4,2,1.37
3,22,1,15,1.37
15,10,11,7,1.37
3,26,2,10,1.36
9,16,5,4,1.36
10,15,8,23,1.36
5,20,7,1,1.36
1,20,3,8,1.36
21,1,5,5,1.36
16,8,4,65,1.36
20,1,5,12,1.36
12,26,8,7,1.36
17,25,1,20,1.36
1,14,5,1,1.36
3,23,10,11,1.35
6,11,9,5,1.35
3,22,7,24,1.35
6,9,2,1,1.35
7,20,2,1,1.35
2,19,3,12,1.35
7,19,2,1,1.35
2,21,1,10,1.35
5,22,1,20,1.35
3,20,5,1,1.35
17,27,10,15,1.35
1,16,1,1,1.35
9,15,7,23,1.35
5,20,1,11,1.35
3,20,5,4,1.35
7,17,4,11,1.35
5,23,1,1,1.35
6,9,4,43,1.35
1,16,3,8,1.35
5,19,2,1,1.35
3,23,6,8,1.35
1,14,7,12,1.34
2,17,4,7,1.34
5,18,5,11,1.34
23,6,10,21,1.34
9,17,5,2,1.34
11,16,8,7,1.34
1,18,7,1,1.34
1,15,5,10,1.34
8,12,11,1,1.34
1,16,2,1,1.34
3,19,10,6,1.33
1,16,8,8,1.33
5,22,2,4,1.33
3,23,5,35,1.33
5,25,8,2,1.33
14,25,2,10,1.33
10,14,1,2,1.33
15,10,10,21,1.33
22,12,2,2,1.33
10,15,9,1,1.33
6,12,2,1,1.33
11,16,5,7,1.33
5,22,10,6,1.33
3,25,4,14,1.33
1,16,7,55,1.33
2,19,9,4,1.33
2,22,4,7,1.33
17,26,1,15,1.32
7,17,7,1,1.32
3,20,1,15,1.32
3,26,4,3,1.32
8,20,4,2,1.32
3,26,4,14,1.32
5,26,1,15,1.32
6,10,7,24,1.32
21,1,12,7,1.32
1,14,2,12,1.32
6,9,10,17,1.32
10,15,4,11,1.32
3,22,5,8,1.32
6,8,2,1,1.32
2,23,7,16,1.32
5,24,1,2,1.32
6,8,7,151,1.31
1,14,7,35,1.31
5,21,3,50,1.31
5,21,10,3,1.31
5,21,1,2,1.31
4,21,3,60,1.31
1,17,8,2,1.31
6,11,6,6,1.31
2,21,11,15,1.31
20,1,8,2,1.31
1,14,5,21,1.31
4,20,3,16,1.31
4,20,2,4,1.31
9,16,7,1,1.31
10,14,4,5,1.3
3,23,1,1,1.3
1,18,2,1,1.3
3,25,1,26,1.3
1,17,3,8,1.3
4,19,2,1,1.3
6,9,7,151,1.3
16,7,4,43,1.3
4,22,2,1,1.3
6,11,4,3,1.3
17,27,6,14,1.3
4,18,7,1,1.29
19,27,8,7,1.29
10,14,4,11,1.29
3,24,2,1,1.29
11,14,1,11,1.29
5,17,7,1,1.29
17,27,5,4,1.29
10,15,8,55,1.29
1,16,5,12,1.29
4,20,3,2,1.29
2,20,6,7,1.29
3,20,4,9,1.29
1,17,7,10,1.29
1,16,4,151,1.28
5,26,1,4,1.28
2,20,9,4,1.28
14,26,1,5,1.28
22,1,3,7,1.28
17,27,1,4,1.28
6,11,1,56,1.28
5,24,1,6,1.28
6,11,7,122,1.28
1,15,1,10,1.28
12,24,1,7,1.28
1,13,1,5,1.28
3,20,1,17,1.27
6,9,8,5,1.27
8,17,9,1,1.27
1,20,1,15,1.27
6,7,7,1,1.27
12,24,4,7,1.27
20,1,5,151,1.27
5,20,2,10,1.27
5,23,10,6,1.27
9,15,2,2,1.27
21,1,5,7,1.27
17,27,4,35,1.27
4,20,2,26,1.27
1,14,4,12,1.27
4,19,2,10,1.27
11,15,8,9,1.27
1,16,1,8,1.27
6,6,10,8,1.27
12,28,1,69,1.27
2,20,1,2,1.26
2,17,9,12,1.26
8,22,2,9,1.26
6,10,12,6,1.26
2,19,9,14,1.26
19,26,1,7,1.26
3,18,7,1,1.26
8,15,2,17,1.26
6,10,2,24,1.26
2,19,1,6,1.26
6,10,3,106,1.26
5,24,1,15,1.26
4,19,2,151,1.26
3,20,5,8,1.25
6,12,2,1,1.25
1,20,1,29,1.25
3,19,5,4,1.25
21,1,4,3,1.25
21,1,4,3,1.25
6,8,2,97,1.25
3,25,10,15,1.25
11,17,4,7,1.25
1,18,5,1,1.25
8,14,11,12,1.25
1,15,1,17,1.25
1,16,1,4,1.25
6,10,7,1,1.25
1,17,5,8,1.24
1,13,4,37,1.24
2,19,1,2,1.24
3,23,4,3,1.24
2,19,7,7,1.24
3,21,1,2,1.24
7,21,1,4,1.24
6,9,8,46,1.24
17,27,4,3,1.24
1,12,1,3,1.24
1,20,10,6,1.24
22,4,12,7,1.24
9,17,1,2,1.24
4,19,1,22,1.23
1,13,8,5,1.23
3,22,2,1,1.23
9,16,1,20,1.23
9,14,8,81,1.23
1,16,7,12,1.23
6,15,3,8,1.23
8,26,9,41,1.23
5,20,3,2,1.23
3,19,5,1,1.23
22,12,12,7,1.23
10,15,8,6,1.23
6,10,7,2,1.23
21,1,8,5,1.23
10,16,8,7,1.23
3,21,1,9,1.23
10,15,12,7,1.23
7,17,5,29,1.23
14,28,2,1,1.23
4,20,12,1,1.23
8,27,4,35,1.23
4,19,9,1,1.23
3,24,1,15,1.22
3,22,10,3,1.22
11,16,2,7,1.22
6,9,12,8,1.22
22,9,3,7,1.22
22,11,3,7,1.22
21,1,12,3,1.22
1,18,6,49,1.22
3,23,7,24,1.22
7,18,7,6,1.22
6,9,2,1,1.22
6,9,4,43,1.22
10,14,4,7,1.22
6,8,9,151,1.22
9,13,5,10,1.22
6,10,10,1,1.22
1,14,2,9,1.22
12,23,10,11,1.22
1,18,7,6,1.21
9,13,3,20,1.21
9,16,5,2,1.21
7,22,2,1,1.21
1,14,8,8,1.21
2,21,1,2,1.21
16,4,8,11,1.21
6,13,4,65,1.21
6,11,1,29,1.21
6,12,1,37,1.21
11,15,7,1,1.21
6,9,7,1,1.21
7,18,2,1,1.21
7,17,2,5,1.2
1,14,1,151,1.2
3,23,1,29,1.2
1,16,7,54,1.2
11,16,11,7,1.2
4,27,3,4,1.2
4,20,3,16,1.2
17,27,5,1,1.2
14,27,2,10,1.2
16,5,10,3,1.2
21,1,5,5,1.2
21,1,8,5,1.2
23,11,2,9,1.2
22,1,5,7,1.2
9,15,1,12,1.2
1,13,2,1,1.2
2,18,12,7,1.2
4,21,6,7,1.2
3,24,1,3,1.2
3,25,2,10,1.19
7,18,1,5,1.19
6,9,9,1,1.19
19,26,12,7,1.19
7,19,10,6,1.19
10,15,7,6,1.19
4,20,2,5,1.19
10,14,8,6,1.19
12,24,2,9,1.19
1,18,1,23,1.19
15,10,2,7,1.19
21,2,8,11,1.19
6,11,7,4,1.19
17,25,2,1,1.19
11,14,1,2,1.19
10,16,4,7,1.19
14,28,2,10,1.19
12,27,4,7,1.19
5,24,3,4,1.19
6,11,6,5,1.18
20,1,7,12,1.18
3,24,1,11,1.18
7,20,1,29,1.18
21,1,2,3,1.18
23,11,6,9,1.18
22,12,2,7,1.18
10,13,2,2,1.18
3,23,10,6,1.18
3,21,10,6,1.18
2,23,11,133,1.18
3,18,8,9,1.18
16,3,8,11,1.18
8,20,11,1,1.17
6,8,9,1,1.17
5,23,2,4,1.17
3,20,5,1,1.17
1,17,5,2,1.17
1,14,8,1,1.17
4,20,8,7,1.17
2,19,8,9,1.17
5,24,1,1,1.17
21,2,8,11,1.17
14,28,8,8,1.17
15,9,1,115,1.17
16,5,4,43,1.17
1,15,2,27,1.17
6,10,2,122,1.17
6,8,7,8,1.17
9,15,5,1,1.17
8,24,2,9,1.17
6,8,7,61,1.17
5,20,8,1,1.17
17,27,5,2,1.17
10,16,12,7,1.17
3,20,1,2,1.16
4,21,2,1,1.16
8,22,4,35,1.16
13,24,7,1,1.16
7,19,4,14,1.16
1,18,7,10,1.16
1,16,5,4,1.16
3,19,3,8,1.16
6,9,10,8,1.16
2,23,1,29,1.16
1,13,7,1,1.16
15,11,5,7,1.16
16,5,8,11,1.16
10,14,4,5,1.16
18,7,7,9,1.16
6,9,7,17,1.16
7,19,5,1,1.16
5,22,5,96,1.16
3,23,3,4,1.16
9,17,1,17,1.16
7,21,2,1,1.16
5,26,5,1,1.16
8,20,9,9,1.15
3,23,9,5,1.15
1,13,1,18,1.15
3,19,1,17,1.15
1,16,5,44,1.15
20,1,3,2,1.15
3,22,1,10,1.15
4,21,8,9,1.15
8,19,5,2,1.15
22,2,12,7,1.15
16,7,2,86,1.15
21,1,1,32,1.15
2,20,3,16,1.15
3,23,8,8,1.15
11,15,3,7,1.15
3,23,10,1,1.15
16,5,4,65,1.15
1,15,8,6,1.15
6,10,5,89,1.15
6,9,12,151,1.15
12,23,1,7,1.14
6,12,1,10,1.14
1,15,1,2,1.14
1,17,1,8,1.14
6,10,4,43,1.14
3,19,2,8,1.14
1,17,9,5,1.14
3,20,8,1,1.14
4,21,8,4,1.14
15,10,5,21,1.14
21,1,1,11,1.14
16,2,9,7,1.14
23,12,1,17,1.14
22,3,7,7,1.14
9,15,1,1,1.14
10,17,1,17,1.14
1,17,4,10,1.14
5,21,3,2,1.14
1,13,9,12,1.14
11,16,7,1,1.14
9,14,9,20,1.13
3,22,7,8,1.13
12,23,1,29,1.13
6,11,2,86,1.13
10,18,7,6,1.13
12,24,4,7,1.13
9,16,5,4,1.13
14,26,2,10,1.13
21,1,8,7,1.13
6,10,3,8,1.13
5,25,2,10,1.13
14,26,5,9,1.13
3,21,1,9,1.13
10,17,4,7,1.13
3,21,3,50,1.13
5,23,1,1,1.12
20,1,5,12,1.12
1,13,7,2,1.12
15,8,9,7,1.12
5,22,5,20,1.12
3,25,4,14,1.12
3,22,1,5,1.12
5,23,3,4,1.12
5,26,1,16,1.12
7,17,5,8,1.12
9,17,5,2,1.12
21,4,12,7,1.12
1,21,3,2,1.12
8,19,2,151,1.12
9,16,1,2,1.12
9,15,5,20,1.11
14,27,1,15,1.11
1,19,1,2,1.11
3,20,7,24,1.11
1,19,3,151,1.11
17,26,5,20,1.11
9,17,1,4,1.11
21,1,8,7,1.11
6,7,4,8,1.11
23,6,2,21,1.11
4,19,7,1,1.11
19,25,11,7,1.11
6,11,4,43,1.11
7,16,12,4,1.11
3,22,1,16,1.11
3,21,3,2,1.1
20,1,5,2,1.1
5,19,5,1,1.1
12,27,1,7,1.1
20,1,8,12,1.1
6,9,2,1,1.1
3,24,1,15,1.1
2,19,9,4,1.1
3,22,10,6,1.1
22,11,11,5,1.1
21,1,12,32,1.1
22,1,4,43,1.1
21,1,4,3,1.1
15,10,7,7,1.1
21,1,8,7,1.1
4,20,5,1,1.1
1,13,2,1,1.1
1,18,3,8,1.1
1,18,3,8,1.1
11,15,4,7,1.1
7,17,4,2,1.1
6,10,4,8,1.1
3,25,4,14,1.1
7,20,1,29,1.09
2,20,9,4,1.09
7,19,1,1,1.09
1,18,6,9,1.09
5,21,2,1,1.09
10,15,4,12,1.09
3,19,10,9,1.09
23,12,2,9,1.09
6,10,9,5,1.09
7,17,3,8,1.09
2,18,1,29,1.09
9,15,2,1,1.09
8,21,11,9,1.09
1,18,1,1,1.09
4,21,2,1,1.09
1,14,5,29,1.09
6,9,9,90,1.09
3,22,1,1,1.09
2,22,7,9,1.09
3,24,1,2,1.09
4,19,6,7,1.09
6,10,2,18,1.09
5,22,7,9,1.09
1,15,7,1,1.08
3,20,1,4,1.08
1,14,8,6,1.08
8,27,1,10,1.08
4,21,2,6,1.08
1,14,2,151,1.08
2,21,6,1,1.08
4,21,1,11,1.08
5,24,1,1,1.08
7,21,1,10,1.08
4,22,2,1,1.08
3,19,5,1,1.08
20,1,8,12,1.08
5,20,1,17,1.08
1,16,5,4,1.08
3,23,7,24,1.08
19,25,8,7,1.08
2,20,9,1,1.08
6,10,2,18,1.08
10,15,10,12,1.08
10,14,8,4,1.08
11,17,5,7,1.08
3,20,10,3,1.08
5,23,10,11,1.08
5,25,2,1,1.07
6,11,3,8,1.07
1,18,5,2,1.07
2,20,9,4,1.07
5,22,1,10,1.07
5,20,1,10,1.07
18,6,10,9,1.07
8,11,2,17,1.07
1,21,10,6,1.07
5,19,2,5,1.07
2,17,8,7,1.07
6,9,2,1,1.07
1,17,10,3,1.07
3,25,8,2,1.07
3,24,7,24,1.07
7,17,2,8,1.07
4,23,1,16,1.07
6,7,7,8,1.07
5,23,1,16,1.07
6,11,7,1,1.07
6,10,2,1,1.06
1,18,10,18,1.06
5,22,5,9,1.06
1,14,7,1,1.06
2,20,3,105,1.06
5,22,1,6,1.06
3,19,7,24,1.06
2,19,5,2,1.06
6,10,3,22,1.06
4,20,2,9,1.06
1,17,2,1,1.06
3,24,1,14,1.06
5,20,5,1,1.06
6,11,11,151,1.06
1,15,1,81,1.06
3,20,1,2,1.06
15,10,2,18,1.06
15,9,2,21,1.06
5,21,3,2,1.06
2,19,8,10,1.06
8,13,4,23,1.06
14,28,10,3,1.06
10,16,1,2,1.06
3,19,2,9,1.06
1,14,7,118,1.06
3,19,9,8,1.06
2,19,6,11,1.06
5,26,1,4,1.05
20,1,5,151,1.05
7,18,5,8,1.05
4,26,1,2,1.05
3,22,5,9,1.05
20,1,3,12,1.05
4,22,3,4,1.05
21,1,8,32,1.05
6,8,4,8,1.05
21,1,10,3,1.05
16,8,2,86,1.05
3,24,1,6,1.05
1,14,2,9,1.05
14,27,10,3,1.05
9,13,7,1,1.05
6,12,2,21,1.05
2,19,9,4,1.05
5,21,10,6,1.05
9,17,7,20,1.05
5,18,8,9,1.05
4,21,6,1,1.05
6,10,9,8,1.05
2,24,4,7,1.05
5,19,1,1,1.05
4,20,1,15,1.04
1,15,2,1,1.04
4,19,10,12,1.04
2,22,1,16,1.04
6,9,4,3,1.04
6,12,7,21,1.04
2,21,6,16,1.04
6,8,1,37,1.04
11,15,10,7,1.04
1,18,9,5,1.04
5,23,5,35,1.04
10,13,7,7,1.04
15,9,12,32,1.04
6,10,7,21,1.04
5,21,1,2,1.04
14,27,7,151,1.04
9,17,7,1,1.04
2,23,8,7,1.04
17,25,1,15,1.04
2,22,9,2,1.04
3,19,5,4,1.04
7,21,7,8,1.04
7,17,7,8,1.04
14,26,2,1,1.04
1,17,7,6,1.03
3,20,8,9,1.03
4,19,2,1,1.03
3,23,8,4,1.03
4,24,1,16,1.03
1,15,2,1,1.03
21,1,12,32,1.03
4,19,1,1,1.03
8,8,1,17,1.03
4,20,3,50,1.03
6,10,10,37,1.03
5,23,5,1,1.02
4,19,2,1,1.02
4,19,10,94,1.02
5,19,5,4,1.02
19,24,1,4,1.02
11,16,8,2,1.02
2,19,9,4,1.02
3,22,4,3,1.02
16,5,1,11,1.02
4,20,8,6,1.02
6,9,1,1,1.02
5,19,9,12,1.02
9,18,2,1,1.02
3,26,1,16,1.02
1,16,1,1,1.02
6,10,12,106,1.01
19,26,1,7,1.01
5,20,1,4,1.01
7,22,1,8,1.01
12,23,8,9,1.01
5,20,1,13,1.01
16,7,2,21,1.01
8,15,2,17,1.01
4,22,3,2,1.01
2,18,3,9,1.01
6,9,9,13,1.01
3,26,1,15,1.01
3,21,7,24,1.01
14,26,8,4,1.01
4,21,5,1,1
1,15,7,44,1
6,9,4,11,1
5,20,2,5,1
1,12,10,13,1
21,1,5,11,1
15,12,7,7,1
21,3,2,7,1
22,9,3,7,1
1,16,3,140,1
9,15,10,3,1
3,20,5,4,1
5,24,1,6,1
5,18,2,5,1
6,7,7,1,1
6,12,2,8,1
13,25,5,114,1
6,8,2,1,1
1,14,1,13,1
2,17,11,6,1
3,25,3,4,1
3,25,1,1,1
4,22,3,6,1
3,25,1,16,1
5,23,4,3,1
2,20,12,4,1
6,12,3,8,1
5,25,1,1,0.99
2,17,6,11,0.99
9,12,2,20,0.99
11,15,7,23,0.99
2,20,9,1,0.99
5,25,1,4,0.99
7,18,9,3,0.99
5,23,2,1,0.99
3,23,1,16,0.99
4,21,3,2,0.99
4,21,7,6,0.99
6,10,8,46,0.99
3,21,9,8,0.99
4,21,1,15,0.99
7,20,7,10,0.99
1,12,1,8,0.99
3,20,3,2,0.99
4,19,10,6,0.99
4,21,2,1,0.99
11,17,8,9,0.99
8,24,9,41,0.99
8,20,4,35,0.99
2,18,7,6,0.98
7,20,2,5,0.98
8,24,5,4,0.98
4,22,4,7,0.98
5,25,3,4,0.98
10,17,3,7,0.98
3,22,7,9,0.98
21,5,12,7,0.98
15,10,7,1,0.98
2,22,4,14,0.98
3,26,4,4,0.98
3,23,7,4,0.98
3,24,5,19,0.98
5,26,5,4,0.98
8,17,1,10,0.98
3,25,1,4,0.98
3,25,1,5,0.98
5,27,2,1,0.98
1,21,2,1,0.98
5,21,1,1,0.98
2,18,9,3,0.98
14,27,4,14,0.97
3,19,2,1,0.97
4,20,8,6,0.97
9,17,2,1,0.97
8,24,4,1,0.97
5,21,2,10,0.97
10,15,11,7,0.97
5,23,1,2,0.97
4,22,2,16,0.97
1,15,2,1,0.97
1,19,1,10,0.97
5,27,2,10,0.97
9,16,2,1,0.97
4,24,1,15,0.97
16,4,4,43,0.97
20,1,8,12,0.97
11,18,1,29,0.97
13,25,4,14,0.97
6,12,5,1,0.97
2,17,9,1,0.96
1,14,4,8,0.96
6,11,3,8,0.96
3,24,1,8,0.96
6,11,9,5,0.96
2,23,3,6,0.96
4,24,4,14,0.96
2,23,1,16,0.96
7,18,6,8,0.96
15,8,10,46,0.96
21,1,5,32,0.96
5,20,8,9,0.96
3,22,5,11,0.96
1,12,2,1,0.96
12,24,4,14,0.96
2,20,2,4,0.96
3,24,5,4,0.96
2,18,1,11,0.96
1,14,8,8,0.96
9,14,10,18,0.96
8,23,1,3,0.96
12,23,9,7,0.96
3,25,10,3,0.96
5,27,1,15,0.95
9,16,2,52,0.95
1,16,3,118,0.95
1,17,1,4,0.95
11,15,8,6,0.95
5,26,4,4,0.95
2,20,1,98,0.95
3,20,3,8,0.95
4,23,7,16,0.95
6,8,4,8,0.95
1,12,11,1,0.95
10,15,3,5,0.95
6,11,2,1,0.95
3,21,1,1,0.95
3,23,1,2,0.95
4,21,3,2,0.95
14,27,5,10,0.95
3,20,10,6,0.95
5,22,5,1,0.95
4,21,2,2,0.95
5,26,1,15,0.95
4,23,3,7,0.95
1,16,5,8,0.94
3,23,1,14,0.94
1,15,7,24,0.94
12,23,5,7,0.94
11,16,8,6,0.94
5,25,3,4,0.94
6,8,3,46,0.94
4,18,7,6,0.94
8,24,1,4,0.94
1,15,1,5,0.94
12,24,2,7,0.94
5,24,1,3,0.94
5,21,1,9,0.94
1,17,5,6,0.94
9,17,2,1,0.94
6,11,4,43,0.94
5,21,2,1,0.94
6,11,2,8,0.94
19,28,1,7,0.94
1,18,1,10,0.94
9,15,1,4,0.94
7,20,4,9,0.94
1,15,2,8,0.94
1,18,2,8,0.94
1,14,2,1,0.93
5,21,5,24,0.93
4,22,2,10,0.93
3,21,3,8,0.93
9,14,2,2,0.93
8,24,5,10,0.93
4,21,2,1,0.93
3,20,4,8,0.93
3,24,2,1,0.93
4,20,7,9,0.93
3,27,1,15,0.93
2,19,9,62,0.93
10,16,7,6,0.93
20,1,1,151,0.93
21,3,8,11,0.93
21,1,8,5,0.93
15,11,8,2,0.93
1,19,2,8,0.93
5,26,1,2,0.93
11,18,7,6,0.93
3,20,5,4,0.93
2,22,4,69,0.93
19,28,10,3,0.93
6,11,7,4,0.93
1,15,1,5,0.92
1,13,9,95,0.92
5,18,4,20,0.92
6,12,1,1,0.92
5,22,2,1,0.92
6,9,2,1,0.92
5,24,2,1,0.92
3,22,2,1,0.92
7,18,1,6,0.92
5,20,10,6,0.92
5,22,1,1,0.92
5,23,3,2,0.92
6,8,2,21,0.92
4,20,1,2,0.92
15,11,10,1,0.92
21,1,8,7,0.92
8,20,6,4,0.92
12,25,6,7,0.92
5,25,5,1,0.92
14,26,1,15,0.92
3,23,1,13,0.92
3,26,1,35,0.92
3,24,2,8,0.92
11,18,7,9,0.92
1,15,7,44,0.92
6,8,10,8,0.92
5,19,4,20,0.92
14,27,2,8,0.92
3,21,5,24,0.92
3,23,5,6,0.91
4,19,2,35,0.91
1,14,2,2,0.91
3,21,1,4,0.91
12,24,1,138,0.91
5,20,11,4,0.91
1,14,2,1,0.91
1,15,7,151,0.91
3,21,1,2,0.91
6,12,7,24,0.91
15,10,8,106,0.91
3,21,7,6,0.91
5,27,6,151,0.91
5,21,4,2,0.91
2,20,5,2,0.91
16,6,9,32,0.91
9,16,3,9,0.91
3,21,3,2,0.91
17,26,4,1,0.91
3,19,1,1,0.91
1,14,2,1,0.9
16,8,7,86,0.9
1,16,2,8,0.9
3,23,5,8,0.9
1,17,7,1,0.9
3,20,3,8,0.9
4,20,2,12,0.9
6,7,7,61,0.9
2,20,12,18,0.9
3,25,5,1,0.9
6,11,1,122,0.9
1,18,2,8,0.9
9,15,8,9,0.9
7,21,5,8,0.9
3,23,2,1,0.9
2,20,1,29,0.9
15,10,2,1,0.9
1,19,8,2,0.9
9,14,5,1,0.9
4,20,3,9,0.9
8,26,4,35,0.9
3,20,7,16,0.9
4,20,2,1,0.9
2,20,4,7,0.9
3,24,1,8,0.9
9,16,4,2,0.9
9,16,2,1,0.9
1,15,2,1,0.9
5,22,2,6,0.9
10,17,8,2,0.89
3,21,5,4,0.89
7,18,5,8,0.89
4,19,2,1,0.89
14,27,1,15,0.89
10,13,8,5,0.89
2,20,4,9,0.89
1,17,2,1,0.89
10,16,6,7,0.89
3,24,8,8,0.89
10,16,11,7,0.89
22,13,11,7,0.89
11,15,1,6,0.89
4,20,6,4,0.89
6,9,9,8,0.89
4,21,7,24,0.89
1,13,2,9,0.89
14,28,2,1,0.89
7,23,10,14,0.89
12,25,1,15,0.89
5,22,7,24,0.89
4,18,7,4,0.89
8,21,5,2,0.89
19,25,2,7,0.89
5,24,4,1,0.89
4,23,5,2,0.89
6,12,2,8,0.89
1,18,3,8,0.89
16,7,4,43,0.89
6,8,8,11,0.88
5,22,10,6,0.88
5,24,1,14,0.88
8,20,1,10,0.88
2,20,3,151,0.88
5,23,3,4,0.88
4,21,1,12,0.88
5,22,3,50,0.88
12,24,1,11,0.88
1,17,1,10,0.88
1,19,3,8,0.88
4,21,9,7,0.88
6,8,5,151,0.88
17,27,1,14,0.88
7,16,11,5,0.88
